name,value,year,lastValue,rank
Intel,38746.6000000001,2012.3,38959.3999999999,8
Mercedes-Benz,38744.6999999997,2015.3,38066.8000000003,11
McDonald's,38721.3000000002,2011.7,38274.3999999996,7
Intel,38706.9000000001,2016.7,38456.1999999998,15
Intel,38609.7000000004,2000.1,39048,4
Disney,38562.4000000002,2015.9,38334.7999999999,13
GE,38553.8999999996,2000.1,38127,5
Intel,38551.3999999998,2011.8,38134.6000000002,8
Intel,38533.7999999998,2012.4,38746.6000000001,8
BMW,38508.8999999998,2015.3,38076.6000000002,12
GE,38482.5,2017.5,39627.599999999,15
Intel,38456.1999999998,2016.6,38205.5,15
Disney,38334.7999999999,2015.8,38107.2000000001,13
Intel,38321,2012.5,38533.7999999998,8
McDonald's,38274.3999999996,2011.6,37827.5,7
Samsung,38266.5999999997,2012.8,37594.9000000003,8
Intel,38205.5,2016.5,37954.8000000002,15
Intel,38171.3999999998,2000.2,38609.7000000004,5
Toyota,38164.4000000006,2013.4,37459.7999999997,9
Intel,38134.6000000002,2011.7,37717.7999999996,8
GE,38127,2000,38127,5
Intel,38108.2000000002,2012.6,38321,8
Disney,38107.2000000001,2015.7,37879.5999999998,13
BMW,38076.6000000002,2015.2,37644.2999999996,11
Mercedes-Benz,38066.8000000003,2015.2,37388.8999999994,12
Intel,37954.8000000002,2016.4,37704.0999999999,15
Amazon,37948,2015,37101.0000000008,10
Intel,37895.3999999999,2012.7,38108.2000000002,8
Disney,37879.5999999998,2015.6,37652,13
McDonald's,37827.5,2011.5,37380.6000000004,7
Apple,37799.5999999961,2011.1,33492,6
Google,37768.5,2009.5,36610.8000000011,5
Intel,37733.1000000002,2000.3,38171.3999999998,5
Intel,37717.7999999996,2011.6,37301,8
Intel,37704.0999999999,2016.3,37453.4000000001,14
Intel,37682.6000000001,2012.8,37895.3999999999,9
Disney,37652,2015.5,37424.4000000002,13
BMW,37644.2999999996,2015.1,37212,11
Samsung,37594.9000000003,2012.7,36923.1999999994,9
Intel,37469.7999999998,2012.9,37682.6000000001,9
Toyota,37459.7999999997,2013.3,36755.2000000003,9
Intel,37453.4000000001,2016.2,37202.6999999998,14
Disney,37424.4000000002,2015.4,37196.7999999999,13
Mercedes-Benz,37388.8999999994,2015.1,36711,12
McDonald's,37380.6000000004,2011.4,36933.6999999998,7
GE,37337.400000001,2017.6,38482.5,15
Intel,37301,2011.5,36884.2000000004,8
Intel,37294.7999999996,2000.4,37733.1000000002,5
Facebook,37271.4999999993,2016.3,35712.0000000007,15
Intel,37257,2013,37469.7999999998,9
BMW,37212,2015,36912.2000000003,11
Intel,37202.6999999998,2016.1,36952,14
Disney,37196.7999999999,2015.3,36969.2000000001,13
Amazon,37101.0000000008,2014.9,36253.9999999996,10
Disney,36969.2000000001,2015.2,36741.5999999998,13
Intel,36952,2016,36798.3000000001,14
Intel,36946.6000000003,2013.1,37257,9
McDonald's,36933.6999999998,2011.3,36486.8000000002,7
Samsung,36923.1999999994,2012.6,36251.5,9
BMW,36912.2000000003,2014.9,36612.3999999999,11
Intel,36884.2000000004,2011.4,36467.3999999998,8
Intel,36856.5,2000.5,37294.7999999996,5
Intel,36798.3000000001,2015.9,36644.5999999999,14
Toyota,36755.2000000003,2013.2,36050.5999999994,9
Disney,36741.5999999998,2015.1,36514,13
Mercedes-Benz,36711,2015,36473.7000000002,12
Intel,36644.5999999999,2015.8,36490.9000000001,14
Intel,36636.1999999999,2013.2,36946.6000000003,10
BMW,36612.3999999999,2014.8,36312.6000000001,10
Google,36610.8000000011,2009.4,35453.0999999995,5
Disney,36514,2015,36084.9000000004,13
Intel,36490.9000000001,2015.7,36337.1999999999,14
McDonald's,36486.8000000002,2011.2,36039.8999999996,7
Mercedes-Benz,36473.7000000002,2014.9,36236.3999999999,12
Intel,36467.3999999998,2011.3,36050.6000000002,8
Intel,36418.2000000004,2000.6,36856.5,5
Ford,36368,2000,36368,6
Intel,36337.1999999999,2015.6,36183.5,14
Intel,36325.8000000001,2013.3,36636.1999999999,10
BMW,36312.6000000001,2014.7,36012.7999999997,10
Amazon,36253.9999999996,2014.8,35407.0000000004,11
Samsung,36251.5,2012.5,35579.8000000006,9
Mercedes-Benz,36236.3999999999,2014.8,35999.1000000001,12
GE,36192.2999999995,2017.7,37337.400000001,15
Intel,36183.5,2015.5,36029.8000000001,14
Disney,36084.9000000004,2014.9,35655.7999999998,13
Intel,36050.6000000002,2011.2,35633.7999999996,8
Toyota,36050.5999999994,2013.1,35346,10
McDonald's,36039.8999999996,2011.1,35593,7
Intel,36029.8000000001,2015.4,35876.0999999999,14
Intel,36015.3999999997,2013.4,36325.8000000001,10
BMW,36012.7999999997,2014.6,35713,10
Mercedes-Benz,35999.1000000001,2014.7,35761.7999999998,11
Intel,35979.8999999998,2000.7,36418.2000000004,5
Intel,35876.0999999999,2015.3,35722.4000000001,14
Mercedes-Benz,35761.7999999998,2014.6,35524.5,11
Ford,35740.4000000006,2000.1,36368,6
Intel,35722.4000000001,2015.2,35568.6999999999,14
BMW,35713,2014.5,35413.2000000003,10
Facebook,35712.0000000007,2016.2,34152.4999999986,15
Intel,35705,2013.5,36015.3999999997,10
Disney,35655.7999999998,2014.8,35226.7000000002,13
Intel,35633.7999999996,2011.1,35217,8
McDonald's,35593,2011,35391.5000000002,6
Intel,35588,2005,35379.1000000002,5
Samsung,35579.8000000006,2012.4,34908.0999999997,9
Intel,35568.6999999999,2015.1,35415,14
Intel,35541.6000000002,2000.8,35979.8999999998,5
Mercedes-Benz,35524.5,2014.5,35287.2000000002,11
Google,35453.0999999995,2009.3,34295.4000000005,5
Intel,35415,2015,35288.8000000001,14
BMW,35413.2000000003,2014.4,35113.3999999999,10
Amazon,35407.0000000004,2014.7,34559.9999999992,12
Intel,35394.6000000003,2013.6,35705,10
McDonald's,35391.5000000002,2010.9,35189.9999999999,6
Intel,35379.1000000002,2004.9,35170.1999999999,5
Toyota,35346,2013,34839.4000000005,10
Intel,35288.8000000001,2014.9,35162.5999999999,14
Mercedes-Benz,35287.2000000002,2014.4,35049.8999999999,11
Intel,35261.1000000003,2005.1,35588,5
Disney,35226.7000000002,2014.7,34797.5999999996,13
Intel,35217,2011,34896.8000000003,7
McDonald's,35189.9999999999,2010.8,34988.5000000001,6
Intel,35170.1999999999,2004.8,34961.3000000001,5
Intel,35162.5999999999,2014.8,35036.4000000001,14
BMW,35113.3999999999,2014.3,34813.6000000001,10
Ford,35112.7999999997,2000.2,35740.4000000006,6
Intel,35103.2999999996,2000.9,35541.6000000002,5
Intel,35084.1999999999,2013.7,35394.6000000003,10
Mercedes-Benz,35049.8999999999,2014.3,34812.6000000001,11
GE,35047.2000000005,2017.8,36192.2999999995,15
Intel,35036.4000000001,2014.7,34910.1999999999,14
McDonald's,34988.5000000001,2010.7,34786.9999999998,6
Intel,34961.3000000001,2004.7,34752.3999999998,5
Intel,34934.1999999999,2005.2,35261.1000000003,5
Intel,34910.1999999999,2014.6,34784,12
Samsung,34908.0999999997,2012.3,34236.4000000003,9
Intel,34896.8000000003,2010.9,34576.5999999999,7
Toyota,34839.4000000005,2012.9,34332.7999999998,10
BMW,34813.6000000001,2014.2,34513.7999999997,10
Mercedes-Benz,34812.6000000001,2014.2,34575.2999999998,11
Disney,34797.5999999996,2014.6,34368.5,13
McDonald's,34786.9999999998,2010.6,34585.5,6
Intel,34784,2014.5,34657.8000000001,12
Intel,34773.8000000001,2013.8,35084.1999999999,10
Intel,34752.3999999998,2004.6,34543.5,5
Intel,34665,2001,35103.2999999996,5
Intel,34657.8000000001,2014.4,34531.5999999999,12
Intel,34607.3000000001,2005.3,34934.1999999999,5
McDonald's,34585.5,2010.5,34384.0000000002,6
Intel,34576.5999999999,2010.8,34256.4000000001,7
Mercedes-Benz,34575.2999999998,2014.1,34338,10
Cisco,34575,2018,34310.5000000002,15
Amazon,34559.9999999992,2014.6,33713,14
Intel,34543.5,2004.5,34334.6000000002,5
Intel,34531.5999999999,2014.3,34405.4000000001,12
BMW,34513.7999999997,2014.1,34214,11
Ford,34485.2000000003,2000.3,35112.7999999997,6
Intel,34463.3999999997,2013.9,34773.8000000001,10
Intel,34405.4000000001,2014.2,34279.1999999999,12
McDonald's,34384.0000000002,2010.4,34182.4999999999,6
Disney,34368.5,2014.5,33939.4000000004,13
Mercedes-Benz,34338,2014,34094.6000000002,10
Intel,34334.6000000002,2004.4,34125.6999999999,5
Toyota,34332.7999999998,2012.8,33826.2000000002,10
Cisco,34310.5000000002,2017.9,34045.9999999999,15
Google,34295.4000000005,2009.2,33137.6999999989,5
Intel,34284.6000000003,2001.1,34665,5
Intel,34280.3999999997,2005.4,34607.3000000001,5
Intel,34279.1999999999,2014.1,34153,12
Intel,34256.4000000001,2010.7,33936.1999999997,7
Samsung,34236.4000000003,2012.2,33564.6999999994,9
BMW,34214,2014,33976.5000000002,11
McDonald's,34182.4999999999,2010.3,33981.0000000001,6
Intel,34153,2014,34463.3999999997,12
Facebook,34152.4999999986,2016.1,32593,15
Intel,34125.6999999999,2004.3,33916.8000000001,5
Mercedes-Benz,34094.6000000002,2013.9,33851.1999999999,11
Toyota,34050,2008,33852.0000000002,5
Cisco,34045.9999999999,2017.8,33781.5000000001,16
McDonald's,33981.0000000001,2010.2,33779.4999999998,6
BMW,33976.5000000002,2013.9,33738.9999999999,12
Intel,33953.5,2005.5,34280.3999999997,5
Disney,33939.4000000004,2014.4,33510.2999999998,13
Intel,33936.1999999997,2010.6,33616,7
Intel,33916.8000000001,2004.2,33707.8999999998,5
Intel,33904.1999999998,2001.2,34284.6000000003,5
GE,33902.099999999,2017.9,35047.2000000005,16
Ford,33857.5999999994,2000.4,34485.2000000003,6
Toyota,33852.0000000002,2007.9,33653.9999999999,5
Mercedes-Benz,33851.1999999999,2013.8,33607.8000000001,11
Toyota,33826.2000000002,2012.7,33319.5999999995,10
Cisco,33781.5000000001,2017.7,33516.9999999998,16
McDonald's,33779.4999999998,2010.1,33578,6
Toyota,33778.0000000002,2008.1,34050,5
BMW,33738.9999999999,2013.8,33501.5000000001,12
Amazon,33713,2014.5,32866.0000000008,14
Intel,33707.8999999998,2004.1,33499,5
Toyota,33653.9999999999,2007.8,33456.0000000001,5
Intel,33626.6000000003,2005.6,33953.5,5
Intel,33616,2010.5,33295.8000000003,7
Mercedes-Benz,33607.8000000001,2013.7,33364.3999999998,11
McDonald's,33578,2010,33447.7000000001,6
Samsung,33564.6999999994,2012.1,32893,9
Disney,33553,2000,33553,7
Intel,33523.8000000002,2001.3,33904.1999999998,5
Cisco,33516.9999999998,2017.6,33252.5,16
Disney,33510.2999999998,2014.3,33081.2000000002,13
Toyota,33505.9999999999,2008.2,33778.0000000002,5
BMW,33501.5000000001,2013.7,33263.9999999998,12
Intel,33499,2004,33260.3000000002,5
Apple,33492,2011,32257.1000000011,8
Disney,33456.8000000001,2000.1,33553,7
Toyota,33456.0000000001,2007.7,33257.9999999998,5
McDonald's,33447.7000000001,2009.9,33317.3999999999,6
Mercedes-Benz,33364.3999999998,2013.6,33121,11
Disney,33360.6,2000.2,33456.8000000001,7
Toyota,33319.5999999995,2012.6,32813,10
McDonald's,33317.3999999999,2009.8,33187.1000000001,6
Intel,33299.6999999999,2005.7,33626.6000000003,5
Intel,33295.8000000003,2010.4,32975.5999999999,7
Disney,33264.4,2000.3,33360.6,7
BMW,33263.9999999998,2013.6,33026.5,12
Intel,33260.3000000002,2003.9,33021.5999999999,5
Toyota,33257.9999999998,2007.6,33060,5
Cisco,33252.5,2017.5,32988.0000000002,16
Toyota,33234.0000000001,2008.3,33505.9999999999,5
Ford,33230,2000.5,33857.5999999994,6
McDonald's,33187.1000000001,2009.7,33056.7999999999,6
Disney,33168.1999999999,2000.4,33264.4,7
Intel,33143.3999999997,2001.4,33523.8000000002,5
Google,33137.6999999989,2009.1,31980,5
Mercedes-Benz,33121,2013.5,32877.6000000002,11
Disney,33081.2000000002,2014.2,32652.0999999996,13
Disney,33072,2000.5,33168.1999999999,7
Toyota,33060,2007.5,32862.0000000002,5
McDonald's,33056.7999999999,2009.6,32926.5,6
BMW,33026.5,2013.5,32789.0000000002,12
Intel,33021.5999999999,2003.8,32782.9000000001,5
Cisco,32988.0000000002,2017.4,32723.4999999999,16
Disney,32975.8000000001,2000.6,33072,6
Intel,32975.5999999999,2010.3,32655.4000000001,7
Intel,32972.8000000001,2005.8,33299.6999999999,5
Toyota,32961.9999999998,2008.4,33234.0000000001,5
McDonald's,32926.5,2009.5,32796.2000000001,6
Samsung,32893,2012,31946.7000000009,9
Disney,32879.6,2000.7,32975.8000000001,6
Mercedes-Benz,32877.6000000002,2013.4,32634.1999999999,11
Amazon,32866.0000000008,2014.4,32018.9999999996,14
Toyota,32862.0000000002,2007.4,32663.9999999999,5
Toyota,32813,2012.5,32306.4000000005,10
McDonald's,32796.2000000001,2009.4,32665.8999999999,6
BMW,32789.0000000002,2013.4,32551.4999999999,12
Disney,32783.4,2000.8,32879.6,6
Intel,32782.9000000001,2003.7,32544.1999999998,5
Intel,32763,2001.5,33143.3999999997,5
GE,32757,2018,33902.099999999,16
Cisco,32723.4999999999,2017.3,32459.0000000001,16
Toyota,32690,2008.5,32961.9999999998,5
Disney,32687.1999999999,2000.9,32783.4,6
McDonald's,32665.8999999999,2009.3,32535.6000000001,6
Toyota,32663.9999999999,2007.3,32466.0000000001,5
Intel,32655.4000000001,2010.2,32335.1999999997,7
Disney,32652.0999999996,2014.1,32223,13
Intel,32645.8999999997,2005.9,32972.8000000001,5
Mercedes-Benz,32634.1999999999,2013.3,32390.8000000001,11
Ford,32602.4000000006,2000.6,33230,7
Facebook,32593,2016,31536.600000001,15
Disney,32591,2001,32687.1999999999,6
BMW,32551.4999999999,2013.3,32314.0000000001,12
Intel,32544.1999999998,2003.6,32305.5,5
McDonald's,32535.6000000001,2009.2,32405.2999999999,6
Toyota,32466.0000000001,2007.2,32267.9999999998,5
Cisco,32459.0000000001,2017.2,32194.4999999998,16
Toyota,32418.0000000002,2008.6,32690,5
McDonald's,32405.2999999999,2009.1,32275,6
Mercedes-Benz,32390.8000000001,2013.2,32147.3999999998,11
Intel,32382.6000000003,2001.6,32763,5
Intel,32335.1999999997,2010.1,32015,7
Intel,32319,2006,32645.8999999997,5
BMW,32314.0000000001,2013.2,32076.4999999998,12
Toyota,32306.4000000005,2012.4,31799.7999999998,10
Intel,32305.5,2003.5,32066.8000000002,5
McDonald's,32275,2009,32152.4000000001,5
Toyota,32267.9999999998,2007.1,32070,5
Disney,32257.5000000003,2001.1,32591,6
Apple,32257.1000000011,2010.9,31022.1999999994,8
Disney,32223,2014,31815.4000000004,13
Cisco,32194.4999999998,2017.1,31930,16
Intel,32182.5000000001,2006.1,32319,5
McDonald's,32152.4000000001,2008.9,32029.7999999999,5
Mercedes-Benz,32147.3999999998,2013.1,31904,11
Toyota,32145.9999999999,2008.7,32418.0000000002,5
BMW,32076.4999999998,2013.1,31839,12
Toyota,32070,2007,31657.1000000004,5
Intel,32066.8000000002,2003.4,31828.0999999999,5
Intel,32045.9999999999,2006.2,32182.5000000001,5
McDonald's,32029.7999999999,2008.8,31907.2000000001,5
Amazon,32018.9999999996,2014.3,31172.0000000004,14
Intel,32015,2010,31877.1000000001,7
Intel,32002.1999999998,2001.7,32382.6000000003,5
Google,31980,2009,31341.0000000006,6
Ford,31974.7999999997,2000.7,32602.4000000006,7
Samsung,31946.7000000009,2011.9,31000.3999999996,9
Cisco,31930,2017,31831.8000000001,16
Disney,31923.9999999998,2001.2,32257.5000000003,6
Intel,31909.5000000001,2006.3,32045.9999999999,5
McDonald's,31907.2000000001,2008.7,31784.5999999999,6
Mercedes-Benz,31904,2013,31723.3000000002,11
Intel,31877.1000000001,2009.9,31739.1999999999,7
Toyota,31874.0000000001,2008.8,32145.9999999999,6
BMW,31839,2013,31560.3000000003,12
Cisco,31831.8000000001,2016.9,31733.6,16
Intel,31828.0999999999,2003.3,31589.4000000001,5
Disney,31815.4000000004,2013.9,31407.7999999998,13
Toyota,31799.7999999998,2012.3,31293.2000000002,10
McDonald's,31784.5999999999,2008.6,31662,6
Intel,31772.9999999999,2006.4,31909.5000000001,5
Intel,31739.1999999999,2009.8,31601.3000000001,7
Cisco,31733.6,2016.8,31635.4,16
Mercedes-Benz,31723.3000000002,2012.9,31542.5999999999,11
McDonald's,31662,2008.5,31539.4000000001,6
Toyota,31657.1000000004,2006.9,31244.1999999998,5
Intel,31636.5,2006.5,31772.9999999999,5
Cisco,31635.4,2016.7,31537.1999999999,16
Intel,31621.8000000002,2001.8,32002.1999999998,5
Toyota,31601.9999999998,2008.9,31874.0000000001,6
Intel,31601.3000000001,2009.7,31463.3999999999,7
Disney,31590.5000000002,2001.3,31923.9999999998,6
Intel,31589.4000000001,2003.2,31350.6999999998,5
BMW,31560.3000000003,2012.9,31281.5999999999,12
Mercedes-Benz,31542.5999999999,2012.8,31361.9000000001,11
McDonald's,31539.4000000001,2008.4,31416.7999999999,6
Cisco,31537.1999999999,2016.6,31439,16
Facebook,31536.600000001,2015.9,30480.1999999995,15
Intel,31500.0000000001,2006.6,31636.5,5
Intel,31463.3999999999,2009.6,31325.5,7
Cisco,31439,2016.5,31340.8000000001,16
McDonald's,31416.7999999999,2008.3,31294.2000000001,6
Disney,31407.7999999998,2013.8,31000.2000000002,13
Intel,31363.4999999999,2006.7,31500.0000000001,5
Mercedes-Benz,31361.9000000001,2012.7,31181.1999999998,11
Intel,31350.6999999998,2003.1,31112,5
Ford,31347.2000000003,2000.8,31974.7999999997,7
Google,31341.0000000006,2008.9,30701.9999999997,7
Cisco,31340.8000000001,2016.4,31242.6,16
Toyota,31330,2009,31601.9999999998,7
Intel,31325.5,2009.5,31187.6000000001,7
McDonald's,31294.2000000001,2008.2,31171.5999999999,6
Toyota,31293.2000000002,2012.2,30786.5999999995,10
BMW,31281.5999999999,2012.8,31002.9000000001,12
Intel,31261,2008,31230.3,6
Disney,31256.9999999997,2001.4,31590.5000000002,6
Toyota,31244.1999999998,2006.8,30831.3000000002,5
Cisco,31242.6,2016.3,31144.4,16
Intel,31241.3999999997,2001.9,31621.8000000002,5
Intel,31230.3,2007.9,31199.6,6
Intel,31227.0000000001,2006.8,31363.4999999999,6
Intel,31199.6,2007.8,31168.9,6
Intel,31198.5000000001,2008.1,31261,6
Intel,31187.6000000001,2009.4,31049.6999999999,7
Mercedes-Benz,31181.1999999998,2012.6,31000.5,11
Amazon,31172.0000000004,2014.2,30324.9999999992,14
McDonald's,31171.5999999999,2008.1,31049,7
Intel,31168.9,2007.7,31138.2,6
Cisco,31144.4,2016.2,31046.1999999999,16
Intel,31138.2,2007.6,31107.5,6
Intel,31136,2008.2,31198.5000000001,7
Intel,31112,2003,31086.9,5
Intel,31107.5,2007.5,31076.8,6
Intel,31090.4999999999,2006.9,31227.0000000001,6
Intel,31086.9,2002.9,31061.8,5
Intel,31076.8,2007.4,31046.1,6
Intel,31073.5,2008.3,31136,7
Intel,31061.8,2002.8,31036.7,5
Intel,31049.6999999999,2009.3,30911.8000000001,7
McDonald's,31049,2008,30883.9000000002,7
Cisco,31046.1999999999,2016.1,30948,16
Intel,31046.1,2007.3,31015.4,6
Intel,31036.7,2002.7,31011.6,5
Apple,31022.1999999994,2010.8,29787.3000000006,8
Intel,31015.4,2007.2,30984.7,6
Intel,31011.6,2002.6,30986.5,5
Intel,31010.9999999999,2008.4,31073.5,7
BMW,31002.9000000001,2012.7,30724.1999999997,12
Mercedes-Benz,31000.5,2012.5,30819.8000000002,11
Samsung,31000.3999999996,2011.8,30054.1000000004,9
Disney,31000.2000000002,2013.7,30592.5999999996,13
Intel,30986.5,2002.5,30961.4,5
Intel,30984.7,2007.1,30954,6
Intel,30961.4,2002.4,30936.3,5
Intel,30954,2007,31090.4999999999,6
Intel,30948.5,2008.5,31010.9999999999,7
Cisco,30948,2016,30838.6000000001,16
Intel,30936.3,2002.3,30911.2,5
Cisco,30936,2014,30747.7000000002,14
Disney,30923.5,2001.5,31256.9999999997,6
Intel,30911.8000000001,2009.2,30773.8999999999,7
Intel,30911.2,2002.2,30886.1,5
Intel,30886.1,2002.1,30861,5
Intel,30886.0000000001,2008.6,30948.5,7
McDonald's,30883.9000000002,2007.9,30718.7999999999,7
Intel,30861,2002,31241.3999999997,5
Cisco,30838.6000000001,2015.9,30729.1999999999,16
Toyota,30831.3000000002,2006.7,30418.3999999996,6
Cisco,30827.8000000001,2014.1,30936,14
Intel,30823.5,2008.7,30886.0000000001,7
Mercedes-Benz,30819.8000000002,2012.4,30639.0999999999,11
Toyota,30816.2000000005,2009.1,31330,7
Toyota,30786.5999999995,2012.1,30280,10
Intel,30773.8999999999,2009.1,30636,8
Intel,30761,2008.8,30823.5,7
Cisco,30747.7000000002,2013.9,30559.3999999999,14
Cisco,30729.1999999999,2015.8,30619.8000000001,15
BMW,30724.1999999997,2012.6,30445.5,12
Cisco,30719.6,2014.2,30827.8000000001,15
Ford,30719.5999999994,2000.9,31347.2000000003,7
McDonald's,30718.7999999999,2007.8,30553.7000000001,7
Google,30701.9999999997,2008.8,30063.0000000003,8
Intel,30698.4999999999,2008.9,30761,8
Mercedes-Benz,30639.0999999999,2012.3,30458.4000000001,11
Intel,30636,2009,30698.4999999999,8
Cisco,30619.8000000001,2015.7,30510.3999999999,15
Cisco,30611.4,2014.3,30719.6,15
Disney,30592.5999999996,2013.6,30185,13
Disney,30590.0000000003,2001.6,30923.5,6
Cisco,30559.3999999999,2013.8,30371.1000000001,14
McDonald's,30553.7000000001,2007.7,30388.5999999998,7
Cisco,30510.3999999999,2015.6,30401,15
Cisco,30503.1999999999,2014.4,30611.4,15
Facebook,30480.1999999995,2015.8,29423.8000000005,16
Mercedes-Benz,30458.4000000001,2012.2,30277.6999999998,11
BMW,30445.5,2012.5,30166.8000000003,12
Toyota,30418.3999999996,2006.6,30005.5,6
Cisco,30401,2015.5,30291.6000000001,15
Cisco,30395,2014.5,30503.1999999999,15
McDonald's,30388.5999999998,2007.6,30223.5,7
Cisco,30371.1000000001,2013.7,30182.7999999998,14
Amazon,30324.9999999992,2014.1,29478,15
Toyota,30302.3999999998,2009.2,30816.2000000005,8
Cisco,30291.6000000001,2015.4,30182.1999999999,15
Cisco,30286.8000000001,2014.6,30395,15
Toyota,30280,2012,30028.4000000002,10
Mercedes-Benz,30277.6999999998,2012.1,30097,11
Disney,30256.4999999998,2001.7,30590.0000000003,6
McDonald's,30223.5,2007.5,30058.4000000002,7
Disney,30185,2013.5,29777.4000000004,13
Cisco,30182.7999999998,2013.6,29994.5,14
Cisco,30182.1999999999,2015.3,30072.8000000001,15
Cisco,30178.6,2014.7,30286.8000000001,15
BMW,30166.8000000003,2012.4,29888.0999999999,12
Nike,30120,2018,29810.1000000003,17
Mercedes-Benz,30097,2012,29831.8000000002,11
Ford,30092,2001,30719.5999999994,7
Cisco,30072.8000000001,2015.2,29963.3999999999,15
Cisco,30070.4,2014.8,30178.6,15
Google,30063.0000000003,2008.7,29423.9999999994,8
McDonald's,30058.4000000002,2007.4,29893.2999999999,7
Samsung,30054.1000000004,2011.7,29107.7999999991,9
Toyota,30028.4000000002,2011.9,29776.7999999999,10
Toyota,30005.5,2006.5,29592.6000000004,6
Cisco,29994.5,2013.5,29806.2000000002,14
Cisco,29963.3999999999,2015.1,29854,15
Cisco,29962.1999999999,2014.9,30070.4,15
Disney,29923.0000000002,2001.8,30256.4999999998,6
McDonald's,29893.2999999999,2007.3,29728.2000000001,7
BMW,29888.0999999999,2012.3,29609.4000000001,12
Cisco,29854,2015,29962.1999999999,15
Mercedes-Benz,29831.8000000002,2011.9,29566.5999999999,11
Nike,29810.1000000003,2017.9,29500.1999999999,17
Cisco,29806.2000000002,2013.4,29617.8999999999,13
Toyota,29788.6000000002,2009.3,30302.3999999998,8
Apple,29787.3000000006,2010.7,28552.3999999989,8
Disney,29777.4000000004,2013.4,29369.7999999998,14
Toyota,29776.7999999999,2011.8,29525.2000000001,10
McDonald's,29728.2000000001,2007.2,29563.0999999998,7
Cisco,29617.8999999999,2013.3,29429.6000000001,13
BMW,29609.4000000001,2012.2,29330.6999999997,12
Toyota,29592.6000000004,2006.4,29179.6999999998,6
Disney,29589.4999999997,2001.9,29923.0000000002,6
Mercedes-Benz,29566.5999999999,2011.8,29301.4000000001,11
McDonald's,29563.0999999998,2007.1,29398,7
Toyota,29525.2000000001,2011.7,29273.5999999998,10
Nike,29500.1999999999,2017.8,29190.3000000001,17
Amazon,29478,2014,28892.2000000005,15
Cisco,29429.6000000001,2013.2,29241.2999999998,13
Google,29423.9999999994,2008.6,28785,8
Facebook,29423.8000000005,2015.7,28367.399999999,16
McDonald's,29398,2007,29208.3000000002,7
Disney,29369.7999999998,2013.3,28962.2000000002,14
BMW,29330.6999999997,2012.1,29052,12
Mercedes-Benz,29301.4000000001,2011.7,29036.1999999998,11
Toyota,29274.7999999995,2009.4,29788.6000000002,8
Toyota,29273.5999999998,2011.6,29022,9
Disney,29256,2002,29589.4999999997,6
Disney,29251,2008,29246.9,8
Disney,29246.9,2007.9,29242.8,8
Disney,29242.8,2007.8,29238.7,8
Cisco,29241.2999999998,2013.1,29053,13
Disney,29238.7,2007.7,29234.6,8
Disney,29234.6,2007.6,29230.5,8
Disney,29230.5,2007.5,29226.4,8
Disney,29226.4,2007.4,29222.3,8
Disney,29222.3,2007.3,29218.2,8
Disney,29218.2,2007.2,29214.1,8
Disney,29214.1,2007.1,29210,8
Disney,29210,2007,29073.8000000001,8
McDonald's,29208.3000000002,2006.9,29018.5999999999,7
Nike,29190.3000000001,2017.7,28880.3999999997,17
Toyota,29179.6999999998,2006.3,28766.8000000002,6
Disney,29170.6000000001,2008.1,29251,8
Disney,29134.0000000001,2002.1,29256,6
Ford,29123.1000000009,2001.1,30092,7
Samsung,29107.7999999991,2011.6,28161.5,10
Disney,29090.2,2008.2,29170.6000000001,8
Disney,29073.8000000001,2006.9,28937.5999999999,8
Cisco,29053,2013,28867.4000000002,13
BMW,29052,2012,28602.2000000004,12
Mercedes-Benz,29036.1999999998,2011.6,28771,11
Toyota,29022,2011.5,28770.4000000002,9
McDonald's,29018.5999999999,2006.8,28828.9000000001,7
Disney,29018,2011,28989.3,9
Disney,29011.9999999999,2002.2,29134.0000000001,6
Disney,29009.8,2008.3,29090.2,8
Disney,28989.3,2010.9,28960.6,9
Disney,28962.2000000002,2013.2,28554.5999999996,14
Disney,28960.6,2010.8,28931.9,9
Disney,28937.5999999999,2006.8,28801.4000000001,8
Disney,28931.9,2010.7,28903.2,9
Disney,28929.3999999999,2008.4,29009.8,8
Disney,28903.2,2010.6,28874.5,8
Amazon,28892.2000000005,2013.9,28306.3999999997,15
Disney,28890.0000000001,2002.3,29011.9999999999,6
Nike,28880.3999999997,2017.6,28570.5,17
Disney,28874.5,2010.5,28845.8,8
Cisco,28867.4000000002,2012.9,28681.7999999999,13
Disney,28860.0000000001,2011.1,29018,9
Disney,28849,2008.5,28929.3999999999,8
Disney,28845.8,2010.4,28817.1,8
McDonald's,28828.9000000001,2006.7,28639.1999999998,7
Disney,28817.1,2010.3,28788.4,8
Disney,28801.4000000001,2006.7,28665.1999999999,8
Disney,28788.4,2010.2,28759.7,8
Google,28785,2008.5,28146.0000000006,9
Mercedes-Benz,28771,2011.5,28505.8000000002,10
Toyota,28770.4000000002,2011.4,28518.7999999999,9
Disney,28768.6000000001,2008.6,28849,9
Disney,28767.9999999999,2002.4,28890.0000000001,6
Toyota,28766.8000000002,2006.2,28353.8999999996,6
Toyota,28761,2009.5,29274.7999999995,8
Disney,28759.7,2010.1,28731,8
Disney,28731,2010,28702.6,8
Disney,28702.6,2009.9,28674.2,8
Disney,28701.9999999999,2011.2,28860.0000000001,9
Disney,28688.2,2008.7,28768.6000000001,9
